2026-09-13 10:35:17,facial,head tilt up,scroll up
2026-09-13 10:35:18,facial,head tilt up,scroll up
2026-09-13 10:35:18,facial,head tilt up,scroll up
2026-09-13 10:35:18,facial,head tilt up,scroll up
2026-09-13 10:35:18,facial,head tilt up,scroll up
2026-09-13 10:35:23,voice,roller,ignored
2026-09-13 10:35:50,voice,scroll down,executed
2026-09-13 10:35:56,voice,scroll,ignored
2026-09-13 10:36:01,voice,scroll,ignored
2026-09-13 10:36:03,facial,blink,click
2026-09-13 10:36:07,voice,scroll up,executed
2026-09-13 10:36:12,voice,scroll,ignored
2026-09-13 10:36:18,voice,scroll up,executed
2026-09-13 10:36:40,voice,go back,executed
2026-09-13 10:36:50,facial,blink,click
2026-09-13 10:36:56,voice,stop exercise,ignored
2026-09-13 10:37:05,facial,blink,click
2026-09-13 10:37:17,facial,blink,click
2026-09-13 10:37:21,facial,blink,click
2026-09-13 10:37:31,facial,blink,click
2026-09-13 10:45:36,facial,blink,click
2026-09-13 10:45:38,facial,blink,click
2026-09-13 10:45:46,facial,blink,click
2026-09-13 10:45:48,facial,blink,click
2026-09-13 10:45:52,voice,open chrome,executed
2026-09-13 10:46:20,facial,blink,click
2026-09-13 10:46:22,facial,blink,click
2026-09-13 10:46:24,facial,blink,click
2026-09-13 10:46:27,facial,blink,click
2026-09-13 10:46:28,facial,blink,click
2026-09-13 10:47:11,facial,blink,click
2026-09-13 10:47:37,facial,blink,click
2026-09-13 10:47:40,facial,blink,click
2026-09-13 10:47:44,facial,blink,click
2026-09-13 10:47:56,facial,blink,click
2026-09-13 10:48:07,facial,blink,click
2026-09-13 10:48:16,voice,scroll down,executed
2026-09-13 10:48:28,voice,scroll down,executed
2026-09-13 10:48:30,facial,blink,click
2026-09-13 10:48:33,voice,scroll down,executed
2026-09-13 10:48:45,facial,head tilt down,scroll down
2026-09-13 10:48:45,facial,head tilt down,scroll down
2026-09-13 10:48:45,facial,head tilt down,scroll down
2026-09-13 10:48:46,facial,head tilt down,scroll down
2026-09-13 10:48:46,facial,head tilt down,scroll down
2026-09-13 10:48:46,facial,head tilt down,scroll down
2026-09-13 10:48:46,facial,head tilt down,scroll down
2026-09-13 10:48:47,facial,head tilt down,scroll down
2026-09-13 10:48:47,facial,head tilt down,scroll down
2026-09-13 10:48:47,facial,head tilt down,scroll down
2026-09-13 10:48:47,facial,head tilt down,scroll down
2026-09-13 10:48:47,facial,head tilt down,scroll down
2026-09-13 10:48:48,facial,head tilt down,scroll down
2026-09-13 10:48:48,facial,head tilt down,scroll down
2026-09-13 10:48:48,facial,head tilt down,scroll down
2026-09-13 10:48:48,facial,head tilt down,scroll down
2026-09-13 10:48:49,facial,head tilt down,scroll down
2026-09-13 10:48:49,facial,head tilt down,scroll down
2026-09-13 10:48:49,facial,head tilt down,scroll down
2026-09-13 10:48:49,facial,head tilt down,scroll down
2026-09-13 10:48:49,facial,head tilt down,scroll down
2026-09-13 10:48:50,facial,head tilt down,scroll down
2026-09-13 10:48:50,facial,head tilt down,scroll down
2026-09-13 10:48:50,facial,head tilt down,scroll down
2026-09-13 10:48:50,facial,head tilt down,scroll down
2026-09-13 10:48:51,facial,head tilt down,scroll down
2026-09-13 10:48:52,facial,head tilt down,scroll down
2026-09-13 10:48:53,facial,head tilt down,scroll down
2026-09-13 10:48:53,facial,head tilt down,scroll down
2026-09-13 10:48:53,facial,head tilt down,scroll down
2026-09-13 10:48:53,facial,head tilt down,scroll down
2026-09-13 10:48:54,facial,head tilt down,scroll down
2026-09-13 10:48:54,facial,head tilt down,scroll down
2026-09-13 10:48:54,facial,head tilt down,scroll down
2026-09-13 10:48:54,facial,head tilt down,scroll down
2026-09-13 10:48:54,facial,head tilt down,scroll down
2026-09-13 10:48:55,facial,head tilt down,scroll down
2026-09-13 10:48:55,facial,head tilt down,scroll down
2026-09-13 10:48:55,facial,head tilt down,scroll down
2026-09-13 10:48:55,facial,head tilt down,scroll down
2026-09-13 10:48:56,facial,head tilt down,scroll down
2026-09-13 10:48:56,facial,head tilt down,scroll down
2026-09-13 10:48:56,facial,head tilt down,scroll down
2026-09-13 10:48:56,facial,head tilt down,scroll down
2026-09-13 10:48:56,facial,head tilt down,scroll down
2026-09-13 10:48:57,facial,head tilt down,scroll down
2026-09-13 10:48:57,facial,head tilt down,scroll down
2026-09-13 10:48:57,facial,head tilt down,scroll down
2026-09-13 10:48:57,facial,head tilt down,scroll down
2026-09-13 10:48:58,facial,head tilt down,scroll down
2026-09-13 10:48:58,facial,head tilt down,scroll down
2026-09-13 10:48:58,facial,head tilt down,scroll down
2026-09-13 10:48:58,facial,head tilt down,scroll down
2026-09-13 10:48:58,facial,head tilt down,scroll down
2026-09-13 10:48:59,facial,head tilt down,scroll down
2026-09-13 10:48:59,facial,head tilt down,scroll down
2026-09-13 10:48:59,facial,head tilt down,scroll down
2026-09-13 10:48:59,facial,head tilt down,scroll down
2026-09-13 10:49:00,facial,head tilt down,scroll down
2026-09-13 10:49:00,facial,head tilt down,scroll down
2026-09-13 10:49:00,facial,head tilt down,scroll down
2026-09-13 10:49:00,facial,head tilt down,scroll down
2026-09-13 10:49:00,facial,head tilt down,scroll down
2026-09-13 10:49:01,facial,head tilt down,scroll down
2026-09-13 10:49:01,facial,head tilt down,scroll down
2026-09-13 10:49:01,facial,head tilt down,scroll down
2026-09-13 10:49:01,facial,head tilt down,scroll down
2026-09-13 10:49:02,facial,head tilt down,scroll down
2026-09-13 10:49:02,facial,head tilt down,scroll down
2026-09-13 10:49:02,facial,head tilt down,scroll down
2026-09-13 10:49:02,facial,head tilt down,scroll down
2026-09-13 10:49:02,facial,head tilt down,scroll down
2026-09-13 10:49:03,facial,head tilt down,scroll down
2026-09-13 10:49:03,facial,head tilt down,scroll down
2026-09-13 10:49:03,facial,head tilt down,scroll down
2026-09-13 10:49:03,facial,head tilt down,scroll down
2026-09-13 10:49:04,facial,head tilt down,scroll down
2026-09-13 10:49:04,facial,head tilt down,scroll down
2026-09-13 10:49:04,facial,head tilt down,scroll down
2026-09-13 10:49:04,facial,head tilt down,scroll down
2026-09-13 10:49:04,facial,head tilt down,scroll down
2026-09-13 10:49:05,facial,head tilt down,scroll down
2026-09-13 10:49:05,facial,head tilt down,scroll down
2026-09-13 10:49:05,facial,head tilt down,scroll down
2026-09-13 10:49:05,facial,head tilt down,scroll down
2026-09-13 10:49:06,facial,head tilt down,scroll down
2026-09-13 10:49:06,facial,head tilt down,scroll down
2026-09-13 10:49:06,facial,head tilt down,scroll down
2026-09-13 10:49:06,facial,head tilt down,scroll down
2026-09-13 10:49:06,facial,head tilt down,scroll down
2026-09-13 10:49:07,facial,head tilt down,scroll down
2026-09-13 10:49:07,facial,head tilt down,scroll down
2026-09-13 10:49:07,facial,head tilt down,scroll down
2026-09-13 10:49:07,facial,head tilt down,scroll down
2026-09-13 10:49:08,facial,head tilt down,scroll down
2026-09-13 10:49:08,facial,head tilt down,scroll down
2026-09-13 10:49:08,facial,head tilt down,scroll down
2026-09-13 10:49:08,facial,head tilt down,scroll down
2026-09-13 10:49:08,facial,head tilt down,scroll down
2026-09-13 10:49:09,facial,head tilt down,scroll down
2026-09-13 10:49:09,facial,head tilt down,scroll down
2026-09-13 10:49:09,facial,head tilt down,scroll down
2026-09-13 10:49:09,facial,head tilt down,scroll down
2026-09-13 10:49:10,facial,head tilt down,scroll down
2026-09-13 10:49:10,facial,head tilt down,scroll down
2026-09-13 10:49:10,facial,head tilt down,scroll down
2026-09-13 10:49:10,facial,head tilt down,scroll down
2026-09-13 10:49:10,facial,head tilt down,scroll down
2026-09-13 10:49:11,facial,head tilt down,scroll down
2026-09-13 10:49:11,facial,head tilt down,scroll down
2026-09-13 10:49:11,facial,head tilt down,scroll down
2026-09-13 10:49:11,facial,head tilt down,scroll down
2026-09-13 10:49:12,facial,head tilt down,scroll down
2026-09-13 10:49:12,facial,head tilt down,scroll down
2026-09-13 10:49:12,facial,head tilt down,scroll down
2026-09-13 10:49:12,facial,head tilt down,scroll down
2026-09-13 10:49:12,facial,head tilt down,scroll down
2026-09-13 10:49:13,facial,head tilt down,scroll down
2026-09-13 10:49:13,facial,head tilt down,scroll down
2026-09-13 10:49:13,facial,head tilt down,scroll down
2026-09-13 10:49:13,facial,head tilt down,scroll down
2026-09-13 10:49:14,facial,head tilt down,scroll down
2026-09-13 10:49:14,facial,head tilt down,scroll down
2026-09-13 10:49:14,facial,head tilt down,scroll down
2026-09-13 10:49:14,facial,head tilt down,scroll down
2026-09-13 10:49:14,facial,head tilt down,scroll down
2026-09-13 10:49:15,facial,head tilt down,scroll down
2026-09-13 10:49:15,facial,head tilt down,scroll down
2026-09-13 10:49:15,facial,head tilt down,scroll down
2026-09-13 10:49:15,facial,head tilt down,scroll down
2026-09-13 10:49:16,facial,head tilt down,scroll down
2026-09-13 10:49:16,facial,head tilt down,scroll down
2026-09-13 10:49:16,facial,head tilt down,scroll down
2026-09-13 10:49:16,facial,head tilt down,scroll down
2026-09-13 10:49:16,facial,head tilt down,scroll down
2026-09-13 10:49:17,facial,head tilt down,scroll down
2026-09-13 10:49:17,facial,head tilt down,scroll down
2026-09-13 10:49:17,facial,head tilt down,scroll down
2026-09-13 10:49:17,facial,head tilt down,scroll down
2026-09-13 10:49:18,facial,head tilt down,scroll down
2026-09-13 10:49:18,facial,head tilt down,scroll down
2026-09-13 10:49:18,facial,head tilt down,scroll down
2026-09-13 10:49:18,facial,head tilt down,scroll down
2026-09-13 10:49:18,facial,head tilt down,scroll down
2026-09-13 10:49:19,facial,head tilt down,scroll down
2026-09-13 10:49:19,facial,head tilt down,scroll down
2026-09-13 10:49:19,facial,head tilt down,scroll down
2026-09-13 10:49:19,facial,head tilt down,scroll down
2026-09-13 10:49:20,facial,head tilt down,scroll down
2026-09-13 10:49:20,facial,head tilt down,scroll down
2026-09-13 10:49:20,facial,head tilt down,scroll down
2026-09-13 10:49:20,facial,head tilt down,scroll down
2026-09-13 10:49:20,facial,head tilt down,scroll down
2026-09-13 10:49:21,facial,head tilt down,scroll down
2026-09-13 10:49:21,facial,head tilt down,scroll down
2026-09-13 10:49:21,facial,head tilt down,scroll down
2026-09-13 10:49:21,facial,head tilt down,scroll down
2026-09-13 10:49:22,facial,head tilt down,scroll down
2026-09-13 10:49:22,facial,head tilt down,scroll down
2026-09-13 10:49:22,facial,head tilt down,scroll down
2026-09-13 10:49:22,facial,head tilt down,scroll down
2026-09-13 10:49:22,facial,head tilt down,scroll down
2026-09-13 10:49:23,facial,head tilt down,scroll down
2026-09-13 10:49:23,facial,head tilt down,scroll down
2026-09-13 10:49:23,facial,head tilt down,scroll down
2026-09-13 10:49:23,facial,head tilt down,scroll down
2026-09-13 10:49:24,facial,head tilt down,scroll down
2026-09-13 10:49:24,facial,head tilt down,scroll down
2026-09-13 10:49:24,facial,head tilt down,scroll down
2026-09-13 10:49:24,facial,head tilt down,scroll down
2026-09-13 10:49:24,facial,head tilt down,scroll down
2026-09-13 10:49:25,facial,head tilt down,scroll down
2026-09-13 10:49:25,facial,head tilt down,scroll down
2026-09-13 10:49:25,facial,head tilt down,scroll down
2026-09-13 10:49:25,facial,head tilt down,scroll down
2026-09-13 10:49:26,facial,head tilt down,scroll down
2026-09-13 10:49:26,facial,head tilt down,scroll down
2026-09-13 10:49:26,facial,head tilt down,scroll down
2026-09-13 10:49:26,facial,head tilt down,scroll down
2026-09-13 10:49:26,facial,head tilt down,scroll down
2026-09-13 10:49:27,facial,head tilt down,scroll down
2026-09-13 10:49:27,facial,head tilt down,scroll down
2026-09-13 10:49:27,facial,head tilt down,scroll down
2026-09-13 10:49:27,facial,head tilt down,scroll down
2026-09-13 10:49:28,facial,head tilt down,scroll down
2026-09-13 10:49:28,facial,head tilt down,scroll down
2026-09-13 10:49:28,facial,head tilt down,scroll down
2026-09-13 10:49:28,facial,head tilt down,scroll down
2026-09-13 10:49:28,facial,head tilt down,scroll down
2026-09-13 10:49:29,facial,head tilt down,scroll down
2026-09-13 10:49:29,facial,head tilt down,scroll down
2026-09-13 10:49:29,facial,head tilt down,scroll down
2026-09-13 10:49:29,facial,head tilt down,scroll down
2026-09-13 10:49:30,facial,head tilt down,scroll down
2026-09-13 10:49:30,facial,head tilt down,scroll down
2026-09-13 10:49:30,facial,head tilt down,scroll down
2026-09-13 10:49:30,facial,head tilt down,scroll down
2026-09-13 10:49:30,facial,head tilt down,scroll down
2026-09-13 10:49:31,facial,head tilt down,scroll down
2026-09-13 10:49:31,facial,head tilt down,scroll down
2026-09-13 10:49:31,facial,head tilt down,scroll down
2026-09-13 10:49:31,facial,head tilt down,scroll down
2026-09-13 10:49:32,facial,head tilt down,scroll down
2026-09-13 10:49:32,facial,head tilt down,scroll down
2026-09-13 10:49:32,facial,head tilt down,scroll down
2026-09-13 10:49:32,facial,head tilt down,scroll down
2026-09-13 10:49:32,facial,head tilt down,scroll down
2026-09-13 10:49:33,facial,head tilt down,scroll down
2026-09-13 10:49:33,facial,head tilt down,scroll down
2026-09-13 10:49:33,facial,head tilt down,scroll down
2026-09-13 10:49:33,facial,head tilt down,scroll down
2026-09-13 10:49:34,facial,head tilt down,scroll down
2026-09-13 10:49:34,facial,head tilt down,scroll down
2026-09-13 10:49:34,facial,head tilt down,scroll down
2026-09-13 10:49:34,facial,head tilt down,scroll down
2026-09-13 10:49:34,facial,head tilt down,scroll down
2026-09-13 10:49:35,facial,head tilt down,scroll down
2026-09-13 10:49:35,facial,head tilt down,scroll down
2026-09-13 10:49:35,facial,head tilt down,scroll down
2026-09-13 10:49:35,facial,head tilt down,scroll down
2026-09-13 10:49:36,facial,head tilt down,scroll down
2026-09-13 10:49:36,facial,head tilt down,scroll down
2026-09-13 10:49:36,facial,head tilt down,scroll down
2026-09-13 10:49:36,facial,head tilt down,scroll down
2026-09-13 10:49:36,facial,head tilt down,scroll down
2026-09-13 10:49:37,facial,head tilt down,scroll down
2026-09-13 10:49:37,facial,head tilt down,scroll down
2026-09-13 10:49:37,facial,head tilt down,scroll down
2026-09-13 10:49:37,facial,head tilt down,scroll down
2026-09-13 10:49:38,facial,head tilt down,scroll down
2026-09-13 10:49:38,facial,head tilt down,scroll down
2026-09-13 10:49:38,facial,head tilt down,scroll down
2026-09-13 10:49:38,facial,head tilt down,scroll down
2026-09-13 10:49:38,facial,head tilt down,scroll down
2026-09-13 10:49:39,facial,head tilt down,scroll down
2026-09-13 10:49:39,facial,head tilt down,scroll down
2026-09-13 10:49:39,facial,head tilt down,scroll down
2026-09-13 10:49:39,facial,head tilt down,scroll down
2026-09-13 10:49:40,facial,head tilt down,scroll down
2026-09-13 10:49:40,facial,head tilt down,scroll down
2026-09-13 10:49:40,facial,head tilt down,scroll down
2026-09-13 10:49:40,facial,head tilt down,scroll down
2026-09-13 10:49:40,facial,head tilt down,scroll down
2026-09-13 10:49:41,facial,head tilt down,scroll down
2026-09-13 10:49:41,facial,head tilt down,scroll down
2026-09-13 10:49:41,facial,head tilt down,scroll down
2026-09-13 10:49:41,facial,head tilt down,scroll down
2026-09-13 10:49:42,facial,head tilt down,scroll down
2026-09-13 10:49:42,facial,head tilt down,scroll down
2026-09-13 10:49:42,facial,head tilt down,scroll down
2026-09-13 10:49:42,facial,head tilt down,scroll down
2026-09-13 10:49:42,facial,head tilt down,scroll down
2026-09-13 10:49:43,facial,head tilt down,scroll down
2026-09-13 10:49:43,facial,head tilt down,scroll down
2026-09-13 10:49:43,facial,head tilt down,scroll down
2026-09-13 10:49:43,facial,head tilt down,scroll down
2026-09-13 10:49:44,facial,head tilt down,scroll down
2026-09-13 10:49:44,facial,head tilt down,scroll down
2026-09-13 10:49:44,facial,head tilt down,scroll down
2026-09-13 10:49:44,facial,head tilt down,scroll down
2026-09-13 10:49:44,facial,head tilt down,scroll down
2026-09-13 10:49:45,facial,head tilt down,scroll down
